dataset,fold,config,cal_size,test_size,base_logloss,base_brier,base_accuracy,base_ece-15,iso_logloss,iso_brier,iso_accuracy,iso_ece-15,iso_time,guo_ts_logloss,guo_ts_brier,guo_ts_accuracy,guo_ts_ece-15,guo_ts_time,prob_ts_logloss,prob_ts_brier,prob_ts_accuracy,prob_ts_ece-15,prob_ts_time,ts_logloss,ts_brier,ts_accuracy,ts_ece-15,ts_time,as_logloss,as_brier,as_accuracy,as_ece-15,as_time,qs_logloss,qs_brier,qs_accuracy,qs_ece-15,qs_time
arcene,1,LinearModel_r9_BAG_L1,90,10,0.2533077299594879,0.1710759401321411,0.8999999761581421,0.12388483434915543,0.3437046137541442,0.21879771658803088,0.800000011920929,0.09195922315120697,0.0005682910123141482,0.2820351719856262,0.17813819646835327,0.8999999761581421,0.14265656471252441,0.018299500006833114,0.3763175904750824,0.2229253500699997,0.8999999761581421,0.21106436848640442,0.0017602500010980293,0.3735634441395187,0.221360697347393,0.8999999761581421,0.20896606147289276,0.0005407080025179312,0.3756219872238666,0.23037400725322676,0.8999999761581421,0.15289682149887085,0.0015416669921251014,0.3759345819678863,0.23060523976658737,0.8999999761581421,0.15290458500385284,0.0027588750090217218
arcene,1,NeuralNetTorch_r69_BAG_L1,90,10,0.20912142097949982,0.1255081295967102,0.8999999761581421,0.1575421392917633,0.18626780451163882,0.11421896170605036,0.8999999761581421,0.13935187458992004,0.0005110420024720952,0.24169087409973145,0.13771769404411316,0.8999999761581421,0.18863694369792938,0.01854099999764003,0.22748203575611115,0.13158473372459412,0.8999999761581421,0.17545835673809052,0.0017834999889601022,0.2236902099729976,0.13064353502622117,0.8999999761581421,0.17185010015964508,0.00046066599315963686,0.20973715432684825,0.116626328618573,0.8999999761581421,0.16535262763500214,0.002076707998639904,0.20835089025423845,0.12199765857020543,0.8999999761581421,0.15687662363052368,0.002995124988956377
arcene,1,RandomForest_r166_BAG_L1,90,10,0.5155607461929321,0.3301711082458496,0.8999999761581421,0.3003333508968353,0.3632141251374897,0.24010414955090154,0.800000011920929,0.11755548417568207,0.0005746250099036843,0.5635036826133728,0.37328416109085083,0.8999999761581421,0.2462451010942459,0.009766957999090664,0.3825535476207733,0.23207011818885803,0.8999999761581421,0.29443591833114624,0.0018345830030739307,0.37992650008607826,0.2307063830662024,0.8999999761581421,0.2921585440635681,0.0004967499990016222,0.370496008874473,0.21934784088790193,0.8999999761581421,0.2891245484352112,0.0017298330058110878,0.37354652591534593,0.22141054457646794,0.8999999761581421,0.29091793298721313,0.0015017090045148507
arcene,1,XGBoost_r99_BAG_L1,90,10,0.36294564604759216,0.2049550712108612,0.8999999761581421,0.2896885573863983,0.2619091296402053,0.16311899572189592,0.8999999761581421,0.08661341667175293,0.0005737920000683516,0.4365864396095276,0.25901466608047485,0.8999999761581421,0.2473585307598114,0.009957583009963855,0.29199331998825073,0.16477911174297333,0.8999999761581421,0.2310153841972351,0.0017977500101551414,0.28863694483547164,0.16335333590346499,0.8999999761581421,0.22806689143180847,0.0004133750044275075,0.28838088143877744,0.1630478954444773,0.8999999761581421,0.22796756029129028,0.0013959589996375144,0.27308177619758467,0.15548380259794406,0.800000011920929,0.11306182295084,0.0013584170083049685
arcene,1,NeuralNetFastAI_r194_BAG_L1,90,10,0.42021483182907104,0.2756005823612213,0.8999999761581421,0.2765089273452759,0.32222643291627895,0.2191291436622545,0.8999999761581421,0.17053042352199554,0.0006213340093381703,0.42257317900657654,0.2769591510295868,0.8999999761581421,0.2877034842967987,0.018437209000694565,0.42134037613868713,0.275034099817276,0.8999999761581421,0.2723357081413269,0.0018086249910993502,0.42056237255414086,0.27512478496328974,0.8999999761581421,0.26984703540802,0.0005232910043559968,0.4191122288636254,0.2827211845812606,0.699999988079071,0.27614259719848633,0.0015074590046424419,0.41226781296448367,0.27090946556143713,0.8999999761581421,0.2639038562774658,0.0023394590098178014
arcene,2,CatBoost_r122_BAG_L1,90,10,0.24577507376670837,0.14019925892353058,0.8999999761581421,0.17640411853790283,0.15939337855027816,0.11219707119221596,0.8999999761581421,0.10267864167690277,0.0006139579927548766,0.3041045069694519,0.16257545351982117,0.8999999761581421,0.23828430473804474,0.010273291991325095,0.22697868943214417,0.14332668483257294,0.8999999761581421,0.13959306478500366,0.0017252499965252355,0.22414054524507102,0.14345372194381842,0.8999999761581421,0.13559097051620483,0.0004772079992108047,0.1917905679292109,0.12159235126385899,0.8999999761581421,0.125902459025383,0.0013264589942991734,0.192896948631661,0.1224062803294194,0.8999999761581421,0.12632255256175995,0.0014819579955656081
arcene,2,LightGBM_r122_BAG_L1,90,10,0.2145586907863617,0.11567457020282745,0.8999999761581421,0.16794896125793457,0.1870323259658596,0.10628088959157726,0.8999999761581421,0.14210602641105652,0.0005329169944161549,0.2271791249513626,0.11999569088220596,0.8999999761581421,0.1799856722354889,0.018495999989681877,0.20384296774864197,0.11251091957092285,0.8999999761581421,0.15720845758914948,0.0017281250038649887,0.19989840876289092,0.1115545978323103,0.8999999761581421,0.15340036153793335,0.0004625000001396984,0.1853711330858482,0.0977590736693065,0.8999999761581421,0.14735794067382812,0.001221999991685152,0.18934967901857008,0.10994681366821442,0.8999999761581421,0.14222335815429688,0.0021943329920759425
arcene,2,LinearModel_r30_BAG_L1,90,10,0.03294799476861954,0.005747010000050068,1.0,0.031402524560689926,0.20154745534780596,0.08483962728641656,1.0,0.1756666898727417,0.0005832909955643117,0.10078084468841553,0.0322762206196785,1.0,0.09134441614151001,0.01848387499921955,0.2560110092163086,0.1179981678724289,1.0,0.21858835220336914,0.0018023750017164275,0.2521384880809395,0.11577569629450561,1.0,0.21545027196407318,0.0005756659957114607,0.2521462143529933,0.11553279658028197,1.0,0.21560175716876984,0.0017539999971631914,0.252842735484147,0.11616450022623073,1.0,0.21609684824943542,0.002518749999580905
arcene,2,NeuralNetTorch_r185_BAG_L1,90,10,0.18949472904205322,0.11789188534021378,0.8999999761581421,0.13155153393745422,0.15423505766930953,0.10705020606203348,0.8999999761581421,0.10768710821866989,0.0006759579991921782,0.21414203941822052,0.12114886194467545,0.8999999761581421,0.16156373918056488,0.01837175000400748,0.20292124152183533,0.11870704591274261,0.8999999761581421,0.14844220876693726,0.0017987499886658043,0.1991174464532388,0.11808499881558784,0.8999999761581421,0.1445257067680359,0.0005812500021420419,0.18900787756820342,0.11104401494130937,0.8999999761581421,0.1400209367275238,0.001240040990523994,0.1929134352502715,0.11609621221675429,0.8999999761581421,0.13818290829658508,0.0022088340047048405
arcene,2,RandomForest_r144_BAG_L1,90,10,0.3773724138736725,0.20623108744621277,0.8999999761581421,0.3073333203792572,0.1850322651344408,0.09804737287430165,0.8999999761581421,0.14841271936893463,0.0005703329952666536,0.45621734857559204,0.27202993631362915,0.8999999761581421,0.36237162351608276,0.009707958000944927,0.19866450130939484,0.09580499678850174,0.8999999761581421,0.16300997138023376,0.0018447079928591847,0.19454059622789116,0.09434653489618561,0.8999999761581421,0.15926949679851532,0.0004869590047746897,0.19144565421240425,0.09083612753395436,0.8999999761581421,0.15819942951202393,0.001159499995992519,0.19137466055966904,0.09090681466854873,0.8999999761581421,0.15807375311851501,0.001389375000144355
arcene,2,XGBoost_r30_BAG_L1,90,10,0.3876841962337494,0.23208780586719513,0.800000011920929,0.2386041134595871,0.27134177440234086,0.1637534832424592,0.8999999761581421,0.20791670680046082,0.0005718750035157427,0.4480522572994232,0.2724981904029846,0.800000011920929,0.27795612812042236,0.009782334003830329,0.35297828912734985,0.21602098643779755,0.800000011920929,0.2561360001564026,0.0017686249921098351,0.3505049299784386,0.2151576300616287,0.800000011920929,0.2103741466999054,0.00048225000500679016,0.3378738134334306,0.20334217132726576,0.800000011920929,0.24956466257572174,0.0011217090068385005,0.34390978355682866,0.2094884962938651,0.800000011920929,0.2524479925632477,0.0014287910016719252
arcene,2,NeuralNetFastAI_r95_BAG_L1,90,10,0.15608970820903778,0.08835716545581818,0.8999999761581421,0.11627055704593658,0.17917593500187726,0.13888888226615065,0.8999999761581421,0.08333341777324677,0.0005796250043204054,0.1639779508113861,0.08866607397794724,0.8999999761581421,0.1250024288892746,0.018018458998994902,0.14784866571426392,0.09036696702241898,0.8999999761581421,0.1053527370095253,0.0017553749930812046,0.1436099961084241,0.09007996441797042,0.8999999761581421,0.10097131133079529,0.0004895419988315552,0.16137891054721287,0.10737178416570778,0.8999999761581421,0.10438399016857147,0.0013514580059563741,0.16175178771190993,0.10789687541815425,0.8999999761581421,0.10438907891511917,0.0014786669926252216
arsenic-female-bladder,0,CatBoost_r167_BAG_L1,503,56,0.3151629865169525,0.19620372354984283,0.875,0.05717664957046509,0.3340597725923156,0.21187487882660186,0.8571428656578064,0.037367019802331924,0.000596709011006169,0.3196583390235901,0.197326198220253,0.875,0.08231492340564728,0.019358833000296727,0.31509605050086975,0.19624850153923035,0.875,0.05717947334051132,0.0020040420058649033,0.3148834711521652,0.19625566413807718,0.875,0.055347997695207596,0.0005414580082288012,0.3135855546361412,0.19545157132288044,0.8928571343421936,0.06976396590471268,0.0014730420080013573,0.31317358007542523,0.19621637133986286,0.8928571343421936,0.0724453330039978,0.00264604200492613
arsenic-female-bladder,0,LightGBM_r105_BAG_L1,503,56,0.3429943919181824,0.21276429295539856,0.875,0.0530603863298893,0.376032133971556,0.22096905062277974,0.8571428656578064,0.07914800941944122,0.0005879999953322113,0.33966493606567383,0.21078942716121674,0.875,0.07233160734176636,0.019185874989489093,0.34055420756340027,0.21177677810192108,0.875,0.05806177854537964,0.0020049580052727833,0.3404938685040143,0.21183093165927844,0.875,0.05854184553027153,0.0005248749948805198,0.3418415781201104,0.21368409580203268,0.8571428656578064,0.06658212095499039,0.0020332079875515774,0.34133299120586574,0.21424944886553163,0.8571428656578064,0.07432543486356735,0.0037518330063903704
arsenic-female-bladder,0,LinearModel_r31_BAG_L1,503,56,0.40755271911621094,0.24295653402805328,0.8392857313156128,0.15116164088249207,0.3822815227241659,0.23601912863028943,0.8571428656578064,0.12077513337135315,0.0005997090047458187,0.37513667345046997,0.23677481710910797,0.8392857313156128,0.11639997363090515,0.019131625012960285,0.3761882781982422,0.2370884269475937,0.8392857313156128,0.11172113567590714,0.0019518749904818833,0.37697511391720834,0.2371363376584655,0.8392857313156128,0.11219511181116104,0.0005543750012293458,0.3616532362791604,0.22369071780243371,0.8571428656578064,0.10863576084375381,0.0020800409984076396,0.3615961252349743,0.22371992815923672,0.8571428656578064,0.10855576395988464,0.002684499995666556
arsenic-female-bladder,0,NeuralNetTorch_r149_BAG_L1,503,56,0.3305871784687042,0.18054638803005219,0.875,0.08887556940317154,0.31297185959136126,0.1885358181711147,0.875,0.026696957647800446,0.0006449579959735274,0.3152114450931549,0.18722815811634064,0.875,0.10367542505264282,0.01893212500726804,0.31714677810668945,0.18988238275051117,0.875,0.1430063545703888,0.0019610000017564744,0.3171964495782718,0.18981235097406085,0.875,0.14329072833061218,0.0006455410039052367,0.3107104133250755,0.18570634821554957,0.875,0.09141010791063309,0.0019307920010760427,0.3093814663147891,0.18497003532442954,0.875,0.09710418432950974,0.009387083002366126
arsenic-female-bladder,0,RandomForest_r119_BAG_L1,503,56,0.37733888626098633,0.2258833795785904,0.8571428656578064,0.13407614827156067,0.3539663594266722,0.21646755513554705,0.8571428656578064,0.10099509358406067,0.0005767090042354539,0.3635992705821991,0.23010887205600739,0.8571428656578064,0.11546966433525085,0.01908791600726545,0.41815853118896484,0.26410382986068726,0.8571428656578064,0.15881472826004028,0.0020333330030553043,0.417759999052434,0.2639072381408515,0.8571428656578064,0.15838326513767242,0.0007471660064766183,0.38698648194949886,0.23631572823488817,0.8571428656578064,0.03886224702000618,0.0032470419973833486,0.3577615506080814,0.21871477211943927,0.8571428656578064,0.08132094889879227,0.006605333008337766
arsenic-female-bladder,0,XGBoost_r92_BAG_L1,503,56,0.34348079562187195,0.21135704219341278,0.8571428656578064,0.0644492506980896,0.33507041064605453,0.21134008247110378,0.8571428656578064,0.043226975947618484,0.0005900840042158961,0.34572097659111023,0.21116407215595245,0.8571428656578064,0.06984337419271469,0.019533291007974185,0.34328755736351013,0.21117481589317322,0.8571428656578064,0.047542545944452286,0.002012041994021274,0.34323963342416225,0.2111968321609843,0.8571428656578064,0.05173938348889351,0.0005784999957541004,0.3412231754726575,0.20914654543674174,0.8571428656578064,0.07295781373977661,0.0014572910004062578,0.34021900255288723,0.20933992374889623,0.8571428656578064,0.0703185424208641,0.0025022500049090013
arsenic-female-bladder,0,NeuralNetFastAI_r156_BAG_L1,503,56,0.34583520889282227,0.23698844015598297,0.8035714030265808,0.13979947566986084,0.31983156407044466,0.21446044120626007,0.8214285969734192,0.06563549488782883,0.0006333329947665334,0.3396145701408386,0.22728745639324188,0.8035714030265808,0.12210986763238907,0.019423084013396874,0.3390056788921356,0.2289910614490509,0.8035714030265808,0.10172539949417114,0.002092166992952116,0.3386647525373349,0.22901473252910523,0.8035714030265808,0.1038176640868187,0.0005807919951621443,0.31886254921082013,0.20873021177221143,0.8571428656578064,0.06987037509679794,0.0014538749965140596,0.31614839415291396,0.2082492408462628,0.8392857313156128,0.07239146530628204,0.0031970830023055896
arsenic-female-bladder,1,CatBoost_r127_BAG_L1,503,56,0.309655100107193,0.19603636860847473,0.8571428656578064,0.07946621626615524,0.2854293008350831,0.18539070813194009,0.8571428656578064,0.04022584110498428,0.0006049580115359277,0.315114825963974,0.19683469831943512,0.8571428656578064,0.07978469878435135,0.019440875010332093,0.305357426404953,0.19646666944026947,0.8571428656578064,0.10303480923175812,0.001988000003620982,0.3049501250747567,0.19645052989132933,0.8571428656578064,0.10270741581916809,0.0006302499969024211,0.30705149904229884,0.19827988195070986,0.8571428656578064,0.08497893810272217,0.0015748339937999845,0.3001348653530944,0.19456801387910824,0.8571428656578064,0.06279508024454117,0.002602750013465993
arsenic-female-bladder,1,LightGBM_r139_BAG_L1,503,56,0.2926516830921173,0.18286964297294617,0.8571428656578064,0.0658302754163742,0.2971839908264629,0.19233407618792828,0.875,0.04592292383313179,0.0005428330041468143,0.3033275902271271,0.18686340749263763,0.8571428656578064,0.07459734380245209,0.018991707998793572,0.29029580950737,0.18205764889717102,0.8571428656578064,0.05756498500704765,0.0020146659953752533,0.28980809557759485,0.18198447300234383,0.8571428656578064,0.05718439817428589,0.00047316700511146337,0.2904558317932017,0.1836335016604648,0.875,0.07416516542434692,0.00156787499145139,0.2906420971689527,0.1836647120902098,0.875,0.06937914341688156,0.0033170829992741346
arsenic-female-bladder,1,LinearModel_r31_BAG_L1,503,56,0.41268473863601685,0.260761559009552,0.7678571343421936,0.14809824526309967,0.3534813732703163,0.22339712168779485,0.875,0.13108770549297333,0.0007037089962977916,0.37628433108329773,0.24576923251152039,0.7678571343421936,0.15106278657913208,0.01945516699925065,0.3774099349975586,0.2464440017938614,0.7678571343421936,0.15220960974693298,0.002106667001498863,0.3775051120151653,0.2465128294043569,0.7678571343421936,0.15268954634666443,0.0006146670057205483,0.35317759722830405,0.22174741538520185,0.875,0.14368021488189697,0.0016844999918248504,0.35286925126310864,0.22097341474210005,0.875,0.14488881826400757,0.0026407499972265214
arsenic-female-bladder,1,NeuralNetTorch_r150_BAG_L1,503,56,0.36834102869033813,0.223252072930336,0.8392857313156128,0.13563945889472961,1.9038173568438352,0.26354722252312174,0.8035714030265808,0.10868509858846664,0.0005907080048928037,0.7720430493354797,0.578440248966217,0.1607142835855484,0.40049850940704346,0.013194750004913658,0.37508317828178406,0.22425521910190582,0.8392857313156128,0.12533271312713623,0.001994667007238604,0.37579042919081856,0.22433008009206828,0.8392857313156128,0.12561532855033875,0.000560125001356937,0.4105220087570323,0.24582354682037982,0.8035714030265808,0.14442957937717438,0.0013180829992052168,0.41544714549105294,0.23982960524567368,0.8035714030265808,0.13303668797016144,0.002188208993175067
arsenic-female-bladder,1,RandomForest_r109_BAG_L1,503,56,0.3227608799934387,0.21308691799640656,0.8214285969734192,0.1358928680419922,0.32597556700299757,0.21657295404212226,0.8571428656578064,0.07523897290229797,0.0005669579986715689,0.3420526087284088,0.22311465442180634,0.8214285969734192,0.10918650031089783,0.01901437499327585,0.428950697183609,0.28281211853027344,0.8214285969734192,0.1929304599761963,0.0020170000061625615,0.4285450218567527,0.2826506094563523,0.8214285969734192,0.19256840646266937,0.0007028330001048744,0.3635667873417023,0.22706835637676479,0.8571428656578064,0.07717809081077576,0.005447167000966147,0.30701818900315764,0.1966544141164159,0.8571428656578064,0.10631714016199112,0.0067927079944638535
arsenic-female-bladder,1,XGBoost_r182_BAG_L1,503,56,0.32027867436408997,0.19813649356365204,0.8571428656578064,0.10478158295154572,0.3184406020824714,0.2000765139412799,0.875,0.041687801480293274,0.0006697500066366047,0.3305589556694031,0.20147167146205902,0.8571428656578064,0.11471779644489288,0.018990541007951833,0.3200410008430481,0.19805315136909485,0.8571428656578064,0.104127436876297,0.0019848749943776056,0.31976750255134384,0.19800233841243053,0.8571428656578064,0.10356611013412476,0.00043270899914205074,0.3156454195633436,0.19352824859476817,0.875,0.06434858590364456,0.0020980830013286322,0.31706566378801376,0.19554447972082958,0.875,0.08676686882972717,0.002725416998146102
arsenic-female-bladder,1,NeuralNetFastAI_r112_BAG_L1,503,56,0.35038334131240845,0.22393620014190674,0.8035714030265808,0.14960771799087524,1.8478615602345803,0.22443697706133944,0.8392857313156128,0.10096924006938934,0.0006602919893339276,0.35196128487586975,0.22239160537719727,0.8035714030265808,0.15647751092910767,0.01944754099531565,0.3488314747810364,0.22176697850227356,0.8035714030265808,0.1220654770731926,0.001991750003071502,0.3486485922861351,0.22173844373207752,0.8035714030265808,0.12237846851348877,0.00065533300221432,0.3318454446566008,0.2061248452743684,0.875,0.11559238284826279,0.0008319579937960953,0.3321934707839744,0.2068337768747253,0.8571428656578064,0.11832071840763092,0.003962540999054909
arsenic-female-bladder,2,CatBoost_r86_BAG_L1,503,56,0.32009124755859375,0.1765981763601303,0.8928571343421936,0.06393338739871979,1.7932720798241903,0.1783442407803853,0.8928571343421936,0.03722361847758293,0.0006549999961862341,0.31491991877555847,0.17724165320396423,0.8928571343421936,0.056516535580158234,0.019051874987781048,0.3158266246318817,0.1761993020772934,0.8928571343421936,0.04839467629790306,0.0019931659917347133,0.31677545046942945,0.1762306457889186,0.8928571343421936,0.04900962859392166,0.0005010830063838512,0.3168574319648192,0.17611477155428293,0.8928571343421936,0.06895330548286438,0.0019514999876264483,0.32968870459197314,0.17746374097524562,0.8928571343421936,0.06957397609949112,0.003063875003135763
arsenic-female-bladder,2,LightGBM_r50_BAG_L1,503,56,0.3331545889377594,0.18754568696022034,0.875,0.1133614182472229,1.7945363794028037,0.18154351933184656,0.8928571343421936,0.037477899342775345,0.0005937079986324534,0.3271581828594208,0.18829961121082306,0.875,0.05098866671323776,0.019251874997280538,0.3336923122406006,0.18756604194641113,0.875,0.08624325692653656,0.0019987919949926436,0.3349221239896287,0.18762995795804469,0.875,0.08641548454761505,0.0004774999979417771,0.3368164646743142,0.188465512438541,0.875,0.06381896138191223,0.0017947499873116612,0.33562331985860727,0.18843482588961313,0.875,0.06322871148586273,0.0033121250016847625
arsenic-female-bladder,2,LinearModel_r31_BAG_L1,503,56,0.31292909383773804,0.16054067015647888,0.875,0.047012463212013245,1.766367915719259,0.16591547462471024,0.8928571343421936,0.025082657113671303,0.0006056250131223351,0.29928258061408997,0.1652449518442154,0.875,0.05755581706762314,0.01917108299676329,0.29752007126808167,0.16436195373535156,0.875,0.043914422392845154,0.0020367500110296533,0.29893642329103703,0.1643115514282459,0.875,0.04428660869598389,0.0006052500102669001,0.29400218892560653,0.16377747742750062,0.8928571343421936,0.044407062232494354,0.001871583008323796,0.3071117637564855,0.16707042105348352,0.8928571343421936,0.04967121034860611,0.00228695799887646
arsenic-female-bladder,2,NeuralNetTorch_r83_BAG_L1,503,56,0.34835952520370483,0.16028942167758942,0.8928571343421936,0.0761619284749031,0.27202442931380644,0.15153206064505614,0.8928571343421936,0.07450953125953674,0.0006010000070091337,0.3031159043312073,0.16839107871055603,0.8928571343421936,0.06682470440864563,0.018789833993650973,0.30010339617729187,0.16992619633674622,0.8928571343421936,0.06662089377641678,0.0019835420098388568,0.30069068408243776,0.16991945580430906,0.8928571343421936,0.06707284599542618,0.0006232909945538267,0.29834050404806994,0.16981903142736773,0.8928571343421936,0.08112148195505142,0.0017861660016933456,0.29635412259958116,0.16847113525237623,0.8928571343421936,0.07949919998645782,0.0047934580070432276
arsenic-female-bladder,2,RandomForest_r132_BAG_L1,503,56,1.8540526628494263,0.2096676528453827,0.8928571343421936,0.10324448347091675,1.820317239065495,0.1938103300776223,0.8928571343421936,0.05597836524248123,0.0005971249920548871,1.4668563604354858,0.2135160267353058,0.8928571343421936,0.12106048315763474,0.0186249999969732,0.41393712162971497,0.21127811074256897,0.8928571343421936,0.0893678292632103,0.0020006659906357527,1.8498808287495851,0.2113435980813061,0.8928571343421936,0.08990112692117691,0.0006639579951297492,1.843921278417196,0.20530396844666224,0.8928571343421936,0.08160275965929031,0.0016203330014832318,0.48937190998457947,0.20478561477059842,0.8928571343421936,0.08067882806062698,0.004528999998001382
arsenic-female-bladder,2,XGBoost_r99_BAG_L1,503,56,0.37124893069267273,0.2011096179485321,0.875,0.07769422978162766,1.852250863433484,0.20608865314431207,0.875,0.05746830999851227,0.000606999994488433,0.35059812664985657,0.19899562001228333,0.875,0.09431900084018707,0.018382499998551793,0.35990428924560547,0.199758842587471,0.875,0.08160081505775452,0.0020217080018483102,0.3614424680971037,0.19985828321348093,0.875,0.08186956495046616,0.0005031250038882717,0.3612705013893304,0.1997550148004103,0.875,0.08187443017959595,0.0015864159940974787,0.3862400196877166,0.20319131655110395,0.875,0.08532313257455826,0.0028242079861229286
arsenic-female-bladder,2,NeuralNetFastAI_r172_BAG_L1,503,56,0.34949806332588196,0.17807233333587646,0.8928571343421936,0.09622704237699509,1.7680183951533315,0.17678130806975392,0.875,0.06563697010278702,0.0005802079977001995,0.30473804473876953,0.17701424658298492,0.8928571343421936,0.10101735591888428,0.018523624996305443,0.3020283281803131,0.17706692218780518,0.8928571343421936,0.1049211323261261,0.0019943330116802827,0.3032527853784651,0.17708982239549945,0.8928571343421936,0.10552140325307846,0.0005697499873349443,0.30049876696557076,0.17511911228517588,0.875,0.0948149710893631,0.0016536670009372756,0.31765232884589406,0.17708125395519045,0.875,0.071690134704113,0.0033159169979626313
autoUniv-au1-1000,0,CatBoost_r84_BAG_L1,900,100,0.5479512214660645,0.3607810139656067,0.7799999713897705,0.09371063113212585,0.5729927888518661,0.3835005442020521,0.7300000190734863,0.09586472064256668,0.0005744169902754948,0.6933217644691467,0.5001745820045471,0.2199999988079071,0.24014130234718323,0.006002125010127202,0.5507328510284424,0.36114293336868286,0.7799999713897705,0.09606609493494034,0.0022337909904308617,0.5508536229902962,0.36117578962888675,0.7799999713897705,0.09621443599462509,0.000538249994860962,0.5568180652181008,0.3656543617863202,0.7799999713897705,0.11255711317062378,0.0017562499997438863,0.5502573087125203,0.36244749857577097,0.7799999713897705,0.10097096860408783,0.002477457994245924
autoUniv-au1-1000,0,LightGBM_r65_BAG_L1,900,100,0.546592116355896,0.3562315106391907,0.7799999713897705,0.16192957758903503,0.5567525598491109,0.3637423736511268,0.7799999713897705,0.08813001960515976,0.000869583003805019,0.5444899201393127,0.3568672835826874,0.7799999713897705,0.1374439299106598,0.01868008400197141,0.5474811792373657,0.3562711775302887,0.7799999713897705,0.16336220502853394,0.002269665987114422,0.5475904801591303,0.3562983818330497,0.7799999713897705,0.16329969465732574,0.0004352079995442182,0.5493934760035611,0.357435507846808,0.7699999809265137,0.15853270888328552,0.002689624991035089,0.5467721442235499,0.3525969271684501,0.7799999713897705,0.14165477454662323,0.002221292001195252
autoUniv-au1-1000,0,LinearModel_r10_BAG_L1,900,100,0.5967484712600708,0.38966646790504456,0.7400000095367432,0.1267051249742508,0.5796728176671736,0.38534649008526656,0.7400000095367432,0.09370149672031403,0.0007172079931478947,0.5864199995994568,0.39079123735427856,0.7400000095367432,0.13995493948459625,0.018970499993884005,0.5889393091201782,0.3895528316497803,0.7400000095367432,0.1496429443359375,0.002261208006530069,0.5890589404716627,0.3895718198919775,0.7400000095367432,0.14968833327293396,0.0006081659957999364,0.5779365859047413,0.38246531243772885,0.7400000095367432,0.1418410688638687,0.002264165988890454,0.5713932031906671,0.3787106733653664,0.75,0.11744137108325958,0.0024173330020857975
autoUniv-au1-1000,0,NeuralNetTorch_r117_BAG_L1,900,100,0.5395715236663818,0.35570892691612244,0.7300000190734863,0.11145608872175217,0.5333519070908328,0.35230006266995745,0.7400000095367432,0.02827034331858158,0.0006540829926962033,0.548616886138916,0.3638858497142792,0.7300000190734863,0.11131343245506287,0.01920979199348949,0.5457383990287781,0.36156806349754333,0.7300000190734863,0.10289500653743744,0.002297832994372584,0.5456722181672558,0.36151384472590564,0.7300000190734863,0.09886377304792404,0.0005660829920088872,0.5372747358576317,0.35474720693643846,0.75,0.06945250183343887,0.0017728340026224032,0.5361902894156423,0.35400384108017,0.75,0.051282044500112534,0.0029044169932603836
autoUniv-au1-1000,0,RandomForest_r132_BAG_L1,900,100,0.5626788139343262,0.37384429574012756,0.7200000286102295,0.11595723032951355,0.5733182849234428,0.38555835534125926,0.7300000190734863,0.06816847622394562,0.0006030000076862052,0.567664623260498,0.3804476857185364,0.7200000286102295,0.08189019560813904,0.010332249992643483,0.5676230788230896,0.3751918077468872,0.7200000286102295,0.142764151096344,0.0021905409957980737,0.5677665115301632,0.37523658552591493,0.7200000286102295,0.14290635287761688,0.0005275000003166497,0.575352470787656,0.37962388043211,0.7300000190734863,0.12710799276828766,0.0027144999912707135,0.5694656556509974,0.38214542297413545,0.7300000190734863,0.11370497196912766,0.002454000001307577
autoUniv-au1-1000,0,XGBoost_r74_BAG_L1,900,100,0.5522652268409729,0.3650898337364197,0.7599999904632568,0.12205564975738525,0.561192733730394,0.3758639812171564,0.699999988079071,0.09581343829631805,0.0006754999922122806,0.5506829023361206,0.3649410605430603,0.7599999904632568,0.12067089974880219,0.018790707996231504,0.5539085865020752,0.3655639588832855,0.7599999904632568,0.13071465492248535,0.0022120420035207644,0.5540135361376596,0.3655969960945448,0.7599999904632568,0.13062715530395508,0.0005240830068942159,0.5510890120293459,0.3630331752364212,0.75,0.11029413342475891,0.002201291994424537,0.5486424162086817,0.3631450059363748,0.75,0.11896291375160217,0.0023273340048035607
autoUniv-au1-1000,0,NeuralNetFastAI_r111_BAG_L1,900,100,0.5415648221969604,0.35175925493240356,0.7799999713897705,0.08096972852945328,0.5454899271113091,0.352691774684244,0.7699999809265137,0.08480935543775558,0.0006314579950412735,0.5385369062423706,0.35359466075897217,0.7799999713897705,0.09821806848049164,0.019199667003704235,0.5388684272766113,0.3518575429916382,0.7799999713897705,0.10931102931499481,0.0021327910071704537,0.5389388604829933,0.35186602255329247,0.7799999713897705,0.10933200269937515,0.0005630000086966902,0.5380377636814447,0.35139029363049856,0.7699999809265137,0.09402357786893845,0.0009510419913567603,0.5378377986437701,0.3501506822938794,0.7799999713897705,0.08818502724170685,0.0026070419989991933
autoUniv-au1-1000,1,CatBoost_r94_BAG_L1,900,100,0.49135053157806396,0.3066357672214508,0.8199999928474426,0.13063116371631622,0.44636791971724366,0.2766620302718133,0.8399999737739563,0.027783537283539772,0.0006150830013211817,2.1047844886779785,0.3394249975681305,0.8199999928474426,0.18097904324531555,0.017634499992709607,0.48973724246025085,0.3040589988231659,0.8199999928474426,0.11779893934726715,0.0021732090099249035,0.4897757359426605,0.3040344790096292,0.8199999928474426,0.11761029064655304,0.0005877090006833896,0.48668974301075507,0.2997727252664216,0.8299999833106995,0.12900400161743164,0.002049083006568253,0.46011744309334957,0.2842030607173323,0.8299999833106995,0.09340433776378632,0.0027968340000370517
